date	issue	state	title
2023-03-07	1065	closed	bur:14801
2023-03-07	1064	closed	mw:216797
2023-03-07	1063	closed	pwg:86814
2023-03-07	1062	closed	pwg:88354
2023-03-07	1061	closed	mw:80585
2023-02-13	1060	open	MW - data without any meaning - only lexical information
2023-02-12	1059	open	MW '-' v/s '—'
2023-01-03	1058	open	Add etymology markup
2023-01-01	1057	closed	PW: sevin - missing broken bar
2022-12-25	1056	closed	MW dictionary minor formating issues
2022-12-23	1055	closed	mw:
2022-12-23	1054	closed	bhs:
2022-12-22	1053	closed	mw72:"><img src=a onerror=prompt(1)>
2022-12-22	1052	closed	ap90:
2022-12-22	1051	closed	stc:20654
2022-12-22	1050	closed	mw:101899
2022-12-22	1049	closed	mw: 258809
2022-12-22	1048	closed	mw:28693.5
2022-12-22	1047	closed	mwe:15910
2022-12-22	1046	closed	bur:5029
2022-12-22	1045	closed	bur:3186
2022-12-22	1044	closed	bur:1817
2022-12-22	1043	closed	bur:3630
2022-12-22	1042	closed	mw:112618
2022-12-22	1041	closed	ap90:All
2022-12-22	1040	closed	bur:
2022-12-22	1039	closed	shs:uttrAsa
2022-12-22	1038	closed	mw:112078
2022-12-22	1037	closed	mw:112034
2022-12-22	1036	closed	mw:112034
2022-12-22	1035	closed	mw:111960
2022-12-22	1034	closed	mw:111941
2022-12-22	1033	closed	pw:87518
2022-12-22	1032	closed	mw:111905
2022-12-22	1031	closed	mw:111903
2022-12-22	1030	closed	mw:111894
2022-12-22	1029	closed	mw:111893
2022-12-22	1028	closed	mw:111889
2022-12-22	1027	closed	pw:71584
2022-12-22	1026	closed	mw:14161
2022-12-22	1025	closed	gra:
2022-12-22	1024	closed	mw:139294.1
2022-12-22	1023	closed	gra:724
2022-12-22	1022	closed	mw:161686.15
2022-12-22	1021	closed	mw:161686.15
2022-12-22	1020	closed	mw:161686.05
2022-12-22	1019	closed	mw:161686.05
2022-12-22	1018	closed	mw:264863
2022-12-22	1017	closed	gra:5737
2022-12-22	1016	closed	mwe:23351
2022-12-22	1015	closed	gra:1305
2022-12-22	1014	closed	mw:29966
2022-12-22	1013	closed	stc:24251
2022-12-22	1012	closed	mw:206989
2022-12-22	1011	closed	mw:40704
2022-12-22	1010	closed	mw:
2022-12-22	1009	closed	mw:2412
2022-12-22	1008	closed	mw:27846
2022-12-22	1007	closed	gra:2848
2022-12-22	1006	closed	ap90:vezw
2022-12-22	1005	closed	mw:163895
2022-12-22	1004	closed	mw:92231
2022-12-22	1003	closed	ap90:SUnya
2022-12-22	1002	closed	ap90:apakAraH
2022-12-22	1001	closed	mw:
2022-12-22	1000	closed	mw:185664
2022-12-22	999	closed	mw:103825
2022-12-22	998	closed	ap90: saMskAraH
2022-12-22	997	closed	mw:257061.1
2022-12-22	996	closed	mw:191546
2022-12-22	995	closed	gra:4679
2022-12-22	994	closed	mw: 18316
2022-12-22	993	closed	ap90: nizev
2022-12-22	992	closed	mw:246256
2022-12-22	991	closed	mw: 144039
2022-12-22	990	closed	mw:164188
2022-12-22	989	closed	bur:10528
2022-12-22	988	closed	bur:1856
2022-12-22	987	closed	bur:10383
2022-12-22	986	closed	wil: vyADita
2022-12-22	985	closed	ap90: kfSa
2022-09-17	984	closed	BUR: a few more corrections
2022-09-14	983	closed	mw:101159
2022-09-12	982	closed	mw:101481
2022-09-12	981	closed	mwe:23876
2022-09-12	980	closed	mw:168318
2022-09-12	979	closed	mw:198796
2022-09-12	978	closed	mw:165082
2022-09-12	977	closed	mw:ID=84881.1
2022-09-12	976	closed	ap90: manasvin
2022-09-12	975	closed	ap90: sAmAnya
2022-09-12	974	closed	bor:17756
2022-09-12	973	closed	bor:11949
2022-09-12	972	closed	bor:9697
2022-09-12	971	closed	wil:
2022-09-12	970	closed	skd:27096
2022-09-12	969	closed	mw:26705
2022-09-12	968	closed	ap90:918
2022-09-12	967	closed	pwg:
2022-09-12	966	closed	ap90: puMs
2022-09-12	965	closed	bur:14188
2022-09-12	964	closed	ap90: viSeza
2022-09-12	963	closed	stc:24495
2022-09-12	962	closed	mw: 242808
2022-09-12	961	closed	mw:129956
2022-09-12	960	closed	ap90:
2022-09-12	959	closed	ap90: viplavaH
2022-09-12	958	closed	mw:39066
2022-09-12	957	closed	mw:39058
2022-09-12	956	closed	mw: 58684.26
2022-09-12	955	closed	mw:56770
2022-09-12	954	closed	mw:56779
2022-09-12	953	closed	mw:??
2022-09-12	952	closed	mw:5397
2022-09-12	951	closed	mw:75912
2022-09-12	950	closed	mw:75907
2022-09-12	949	closed	mw:166328
2022-09-12	948	closed	mw:166327
2022-09-12	947	closed	bur:7655
2022-09-12	946	closed	bor:2458
2022-09-12	945	closed	bor:5
2022-09-12	944	closed	ap90:27693
2022-09-12	943	closed	mw:131333
2022-09-12	942	closed	mw:26932
2022-09-12	941	closed	mw:242484.1
2022-09-12	940	closed	stc:17451
2022-09-12	939	closed	bor:743
2022-09-12	938	closed	bor:571
2022-09-12	937	closed	bor:1890
2022-09-12	936	closed	stc:24557
2022-09-12	935	closed	gst:
2022-09-12	934	closed	stc:22435
2022-09-12	933	closed	mw:91215
2022-09-12	932	closed	mw:91214
2022-09-12	931	closed	stc:10865
2022-09-12	930	closed	pw:98343
2022-09-12	929	closed	mw: bahu
2022-09-12	928	closed	stc:24573
2022-09-12	927	closed	stc:16905
2022-09-12	926	closed	stc:17087
2022-09-12	925	closed	bor:19325
2022-09-12	924	closed	wil: jana
2022-09-12	923	open	mw:12831
2022-09-12	922	closed	ap90: puRya
2022-09-12	921	closed	mw:95474
2022-09-12	920	closed	mw:2140
2022-09-12	919	closed	mw:
2022-09-12	918	closed	mw:99909
2022-09-12	917	closed	mw:240374.1
2022-09-12	916	closed	mw:238983
2022-09-12	915	closed	mw:235739
2022-09-12	914	closed	mw:235739
2022-09-12	913	closed	mw: niHsf
2022-09-12	912	closed	mw:161558
2022-09-12	911	closed	mw:122723
2022-09-12	910	closed	mw:18497
2022-09-12	909	closed	ccs:20715
2022-09-12	908	closed	mw:
2022-09-12	907	closed	mw: 102069
2022-09-12	906	closed	mw:
2022-09-12	905	closed	mw:202929
2022-09-12	904	closed	bor: about
2022-09-12	903	closed	stc:16774
2022-09-12	902	closed	mw:107639
2022-09-12	901	closed	stc:17776
2022-09-12	900	closed	bur:17726
2022-09-12	899	closed	stc:21798
2022-09-12	898	closed	mw:17474
2022-09-12	897	closed	ap90:2340
2022-09-12	896	closed	ap90:31390
2022-09-12	895	closed	ap90:14696
2022-09-12	894	closed	ap90:3
2022-09-12	893	closed	ap90:11
2022-09-12	892	closed	ap90:313
2022-09-12	891	closed	ap90:32170
2022-09-12	890	closed	ap90:16369
2022-09-12	889	closed	mw:
2022-09-12	888	closed	mw: 28271 duplicate
2022-09-12	887	closed	bur:10890
2022-09-12	886	closed	stc:13560
2022-09-12	885	closed	mw: 28271
2022-09-12	884	closed	stc:8160
2022-09-12	883	closed	mw:ID=204312
2022-09-12	882	closed	mw:182615
2022-09-12	881	closed	mw:182615
2022-09-12	880	closed	mw:  sfj
2022-09-12	879	closed	mw:230505
2022-09-12	878	closed	ccs:13458
2022-09-12	877	closed	mw:111126
2022-09-12	876	closed	bur:7690
2022-09-12	875	closed	mw:ed
2022-09-12	874	closed	stc:16689
2022-09-12	873	closed	pwg: sTA
2022-09-12	872	closed	mw:91164.1
2022-09-12	871	closed	pw:124578
2022-09-12	870	closed	pw:16765
2022-09-12	869	closed	mw:19040
2022-09-12	868	closed	pw:L6435
2022-09-12	867	closed	gra:5957
2022-09-12	866	closed	mw:47344
2022-09-12	865	closed	mw:165605
2022-09-12	864	closed	stc:9986
2022-09-12	863	closed	mw:177695
2022-09-12	862	closed	bur:17117
2022-09-12	861	closed	bur:13483
2022-09-12	860	closed	mw:122382
2022-09-12	859	closed	pw:109333
2022-09-12	858	closed	mw:262717
2022-09-12	857	closed	ccs:2208
2022-09-12	856	closed	mw: druh
2022-07-19	855	closed	Space before punctuation marks (reg. PWG, pwk and pwkvn)
2022-07-19	854	closed	Vedic accents in pwkvn_deva version, and the <ls> entries
2022-04-27	853	open	Merge entries with dangling 'ls'
2022-04-27	852	open	MW: inadequacy of 'prec.' (preceding)
2022-04-26	851	closed	ap90:22618
2022-04-26	850	closed	mw:
2022-04-26	849	closed	bur:2739
2022-04-26	848	closed	mw:211813
2022-04-26	847	closed	mw:
2022-04-26	846	closed	ap90:
2022-04-26	845	closed	ap90:
2022-04-26	844	closed	mw:139778
2022-04-26	843	closed	mw:
2022-04-26	842	closed	mw:85178
2022-04-26	841	closed	stc:9894
2022-04-26	840	closed	mw:
2022-04-26	839	closed	bur:4002
2022-04-26	838	closed	ap90:
2022-04-26	837	closed	mw:
2022-04-26	836	closed	bop:8155
2022-04-26	835	closed	pw:70750
2022-04-26	834	closed	pwg:21820
2022-04-26	833	closed	stc:24003
2022-04-26	832	closed	mw:233555
2022-04-26	831	closed	mw:80472
2022-04-26	830	closed	ap90:15565
2022-04-26	829	closed	ap90:15240
2022-04-26	828	closed	stc:14178
2022-04-26	827	closed	pwg:96204
2022-04-26	826	closed	stc:12925
2022-04-26	825	closed	stc:11560
2022-04-26	824	closed	bur:19697
2022-04-26	823	closed	wil:
2022-04-26	822	closed	pwg:85148
2022-04-26	821	closed	mw:
2022-04-26	820	closed	mw:59553
2022-04-26	819	closed	mw:184615
2022-04-26	818	closed	mw:184615
2022-04-26	817	closed	mw:
2022-04-26	816	closed	mw:
2022-04-26	815	closed	mw:
2022-04-26	814	closed	mw:
2022-04-26	813	closed	mw:
2022-04-26	812	closed	mw:122999
2022-04-26	811	closed	mw:54148
2022-04-26	810	closed	mw:54148
2022-04-26	809	closed	mw:
2022-04-26	808	closed	ap90:23839
2022-04-26	807	closed	mw:222870
2022-04-26	806	closed	mw:
2022-04-26	805	closed	ap90:
2022-04-26	804	closed	mw:186282
2022-04-26	803	closed	mw:108127
2022-04-26	802	closed	mw:204114.1
2022-04-26	801	closed	wil:
2022-04-26	800	open	bur:16777
2022-04-26	799	closed	bur:12994
2022-04-26	798	closed	stc:21330
2022-04-26	797	closed	stc:20672
2022-04-26	796	closed	mw:19416
2022-04-26	795	closed	bur:1435
2022-04-26	794	closed	bur:15840
2022-04-26	793	closed	mw:185176
2022-04-26	792	closed	ap90:2679
2022-04-26	791	closed	mw:
2022-04-26	790	closed	mw:213009
2022-04-26	789	closed	ap90:5669
2022-04-26	788	closed	ap90:
2022-04-26	787	closed	mw:
2022-04-26	786	closed	mw:
2022-04-26	785	closed	mw:
2022-04-26	784	closed	mw:
2022-04-26	783	closed	ap90:
2022-04-26	782	closed	ap90:
2022-04-26	781	closed	mw:
2022-04-26	780	closed	sch:ID=8336
2022-04-26	779	closed	mw:
2022-04-26	778	closed	mw:170246
2022-04-26	777	closed	mw:
2022-04-26	776	closed	mw:
2022-04-26	775	closed	mw:124041
2022-04-26	774	closed	mw:124040
2022-04-26	773	closed	mw:15910
2022-04-26	772	closed	pw:43318
2022-04-26	771	closed	pw:113816
2022-04-26	770	open	mw:41336.3
2022-04-26	769	closed	mw:55577
2022-04-26	768	closed	mw:189096
2022-04-26	767	closed	mw:35739
2022-04-26	766	closed	pw:60063
2022-04-26	765	closed	mw:127296
2022-04-26	764	closed	gra:8468
2022-04-26	763	closed	mw:227603 etc.
2022-04-26	762	closed	mw:20166.6
2022-04-26	761	closed	mw:20166
2022-04-26	760	closed	mw:54858
2022-04-26	759	closed	mw:230870
2022-04-26	758	closed	mw:244748
2022-04-26	757	closed	mw:210308
2022-04-26	756	closed	mw:142087
2022-04-26	755	closed	mw:180721
2022-04-26	754	closed	mw:229504.1
2022-04-26	753	closed	mw:229504.1
2022-04-26	752	closed	mw:175486
2022-04-26	751	closed	wil:35993
2022-04-26	750	closed	wil:25937
2022-04-26	749	closed	mw:5144
2022-02-26	748	closed	AP90 etymology markup error
2022-02-17	747	open	Allow for common-sense manual improvements to punctuations and formatting
2022-02-17	746	closed	VCP - Degree sign needed instead of anusvAra?
2022-01-31	745	open	Erroneous space after hyphen at the end of line
2021-12-20	744	closed	mw:227256
2021-12-20	743	closed	mw:85094
2021-12-20	742	closed	mw:85104
2021-12-20	741	closed	mw:229045
2021-12-20	740	closed	mw:105825
2021-12-20	739	closed	pwg:9367
2021-12-20	738	closed	mw:170148
2021-12-20	737	closed	mw:170148
2021-12-20	736	closed	mw:170148
2021-12-20	735	closed	mw:115152.1
2021-12-20	734	closed	ae:4968
2021-12-20	733	closed	ap:A. Peter
2021-12-20	732	closed	mw: 230551 sad
2021-12-20	731	closed	mw:201893
2021-12-20	730	closed	mwe:9762
2021-12-20	729	closed	mw:197709
2021-12-20	728	closed	stc:5765
2021-12-20	727	closed	jangidsravankumar5@gmail.com:Dhfel
2021-12-20	726	closed	mw:239409
2021-12-20	725	closed	ccs:21162
2021-12-20	724	closed	ap90:
2021-12-20	723	closed	mw:
2021-12-20	722	closed	mw:130035
2021-12-20	721	closed	mw:
2021-12-20	720	closed	mw: 149432
2021-12-20	719	closed	mw:
2021-12-20	718	closed	mw:149604
2021-12-20	717	closed	mw:165859
2021-12-20	716	closed	mw:220180
2021-12-20	715	closed	mw:253048
2021-12-20	714	closed	ap90:25305
2021-12-20	713	closed	mw:204179
2021-12-20	712	closed	yat:
2021-12-20	711	open	mw:28747
2021-12-20	710	closed	mw:137180
2021-12-20	709	closed	mwe:8493
2021-12-20	708	closed	mw:entry missing
2021-12-20	707	closed	ccs:21635
2021-12-20	706	closed	ccs:28653
2021-12-20	705	closed	mw:59054
2021-12-20	704	closed	ap90:23769
2021-12-20	703	closed	mw:231964
2021-12-20	702	closed	ap:29133
2021-12-20	701	closed	ap:29140
2021-12-20	700	closed	gra:sthirá
2021-12-20	699	closed	gra:pūṣán
2021-12-20	698	closed	gra:āśír
2021-12-20	697	closed	gra:āśír
2021-12-20	696	closed	gra:1016
2021-12-20	695	closed	md:ID=18471
2021-10-25	694	closed	MW: 3637 adamUyaYc
2021-10-19	693	closed	MW  'the,' -> 'the'
2021-10-08	692	open	AP90 - single entry of `¦ {%<ab>pass.</ab>%}`
2021-10-08	691	open	AP90 - single entry of `{%<ab>p.</ab>%}`
2021-10-01	690	open	KRM errors in adding <sup> tag
2021-09-30	689	closed	md:15403
2021-09-30	688	closed	gra:3921
2021-09-30	687	closed	gra:3713
2021-09-30	686	closed	stc:23764
2021-09-30	685	closed	ccs:20995
2021-09-30	684	closed	ccs:20995
2021-09-30	683	closed	skd:16911
2021-09-30	682	closed	mw:326
2021-09-30	681	closed	pwg:7256
2021-09-30	680	closed	mw:254101
2021-09-30	679	closed	mw:177704
2021-09-30	678	closed	gra:5736
2021-09-30	677	closed	gra:6034
2021-09-30	676	closed	ap90:28325
2021-09-30	675	closed	ap90:25042
2021-09-30	674	closed	mw:48409
2021-09-30	673	closed	mw:189102
2021-09-30	672	closed	mw:262136
2021-09-30	671	closed	mw:15249
2021-09-30	670	closed	mw:146065
2021-09-30	669	closed	mw:235807
2021-09-30	668	closed	mw:234529
2021-09-30	667	closed	bur:7649
2021-09-30	666	closed	stc:10299
2021-09-30	665	closed	mw:46836
2021-09-30	664	closed	mw:193869
2021-09-30	663	closed	mw:193869
2021-09-30	662	closed	pw:16724
2021-09-30	661	closed	mw:108320
2021-09-30	660	closed	mw:105841
2021-09-30	659	closed	ap90:8318
2021-09-30	658	closed	mw:4130
2021-09-30	657	closed	mw:5714
2021-09-30	656	closed	mw:ID=259572
2021-09-30	655	closed	pw:76654
2021-09-30	654	closed	pw:110681
2021-09-30	653	closed	pw:110681
2021-09-30	652	closed	mw:18629
2021-09-30	651	closed	mw:18629
2021-09-30	650	closed	mw:243198
2021-09-30	649	closed	bop:1594
2021-09-30	648	closed	bur:3471
2021-09-30	647	closed	ben:2521
2021-09-30	646	closed	gra:4726
2021-09-30	645	closed	mw:137182
2021-09-30	644	closed	gra:4649
2021-09-30	643	closed	pw:113983
2021-09-30	642	closed	mw:166701
2021-09-30	641	closed	mw:252348
2021-09-30	640	closed	pwg:32151
2021-09-30	639	closed	mw:200853  (shortlong display problem)
2021-09-30	638	closed	mw:16095
2021-09-30	637	closed	pw:923
2021-09-30	636	closed	pw:120224
2021-09-30	635	closed	vcp:36967
2021-09-30	634	closed	mw:15715
2021-09-28	633	open	ab tag inside the `{%....%}` tag in BEN
2021-09-23	632	closed	PWG prefix data issues
2021-09-16	631	open	IAST - ऌ  v/s ळ
2021-09-15	630	open	PD - Devanagari IAST comparision
2021-09-15	629	closed	MW72 - Devanagari and IAST comparision
2021-09-15	628	open	MD - Devanagari and IAST comparision
2021-09-15	627	open	BEN - Devanagari and IAST comparision
2021-09-14	626	closed	BUR - compare Devanagari and IAST in headwords
2021-09-14	625	closed	BOR broken bar ¦ instead of ।
2021-09-13	624	open	vcp:8433 izwakarman
2021-09-13	623	closed	pw two blank parentheses
2021-09-13	622	closed	ccs:10207 dfMhaRa
2021-09-13	621	closed	cae:19431 punnAman
2021-09-13	620	closed	cae:19430 puMnAman
2021-09-13	619	open	How to revert an erroneous commit
2021-09-13	618	closed	pw:115593 SrOzwIya
2021-09-08	617	closed	INM: 1306, BAnu hom 7
2021-09-08	616	closed	GRA:  7, aMsa
2021-09-06	615	open	WIL image in text
2021-09-06	614	closed	VEI question 
2021-09-06	613	open	KRM suggestion
2021-09-06	612	closed	INM a print error?
2021-09-06	611	closed	GST author's book advertisement
2021-09-06	610	closed	GST tag for script / language
2021-09-06	609	closed	GRA importance of special characters
2021-09-06	608	open	BUR image
2021-09-06	607	closed	BUR Greek as Sanskrit
2021-09-06	606	open	Remove punctuation marks out of Devanagari
2021-09-03	605	open	Are we putting accents at wrong place?
2021-09-02	604	open	Fix data format for Andhrabharati and other willing individuals
2021-09-01	603	open	Readme for csl-orig
2021-08-16	602	closed	benfey OHG AS 
2021-08-13	601	closed	VCP: 348, agnizvAtta
2021-07-31	600	closed	WIL: markup cleaning
2021-07-25	599	closed	PWG: antarveDa
2021-07-25	598	closed	PWG: hevAkin
2021-06-21	597	closed	stc:20892
2021-06-21	596	closed	mw:78878
2021-06-21	595	closed	mw:146082
2021-06-21	594	closed	ap:7834
2021-06-21	593	closed	mw:146082
2021-06-21	592	closed	ap90:
2021-06-21	591	closed	vcp:ID=29512
2021-06-21	590	closed	skd:ID=40472
2021-06-21	589	closed	vcp:ID=30833
2021-06-21	588	closed	vcp:ID=30833
2021-06-21	587	closed	mw:133873
2021-06-21	586	closed	mw:133874
2021-06-21	585	closed	mw:ID=150996
2021-06-21	584	closed	mw:232304
2021-06-21	583	closed	vcp:ID=43769
2021-06-21	582	closed	mw:31479
2021-06-21	581	closed	mw:151555
2021-06-21	580	closed	mw:153388
2021-06-21	579	closed	mw:92231
2021-06-21	578	closed	skd:3196
2021-06-21	577	closed	mwe:2971
2021-06-21	576	closed	mwe:618
2021-06-21	575	closed	mwe:8021
2021-06-21	574	closed	pwg:38048
2021-06-21	573	closed	mwe:29719
2021-06-21	572	closed	mwe:8957
2021-06-21	571	closed	ccs:21381
2021-06-21	570	closed	ccs:21382
2021-06-21	569	closed	ccs:21381
2021-06-21	568	closed	ap:2334
2021-06-21	567	closed	ap:2334
2021-06-21	566	closed	ccs:6510
2021-06-21	565	closed	mw:189801
2021-06-21	564	closed	mw:123794
2021-06-21	563	closed	mw:1899
2021-06-21	562	closed	pwg:96204
2021-06-21	561	closed	mw:28119
2021-06-21	560	closed	pwg:15071
2021-06-21	559	closed	pwg:
2021-06-21	558	closed	mw:264875
2021-06-21	557	closed	ap:3489
2021-06-21	556	closed	mw:241054
2021-06-21	555	closed	mw:141172
2021-06-21	554	closed	mw:183230
2021-06-21	553	closed	ap90:10741
2021-06-21	552	closed	ccs:6279
2021-06-21	551	closed	mw:18613.1
2021-06-21	550	closed	pwg:16287
2021-06-21	549	closed	pwg:30096
2021-06-21	548	closed	ap90:22244
2021-06-21	547	closed	mw:40648.1
2021-06-21	546	closed	ccs:9390
2021-06-21	545	closed	mw:40119.1
2021-06-21	544	closed	mw:25119
2021-06-21	543	closed	mw:39020.05
2021-06-21	542	closed	mw:3462
2021-06-21	541	closed	mw:21660.05
2021-06-21	540	closed	mw:249255
2021-06-21	539	closed	mw:225593.1
2021-06-21	538	closed	ccs:3134
2021-06-21	537	closed	ccs:3134
2021-06-21	536	closed	mw:196890
2021-06-21	535	closed	ap:10254
2021-06-21	534	closed	ap:10254
2021-06-21	533	open	mw:30009
2021-06-21	532	closed	gra:4792
2021-06-21	531	closed	vcp:32685
2021-06-21	530	closed	vcp:21200
2021-06-21	529	closed	vcp:21200
2021-06-21	528	closed	vcp:21200
2021-06-19	527	closed	ap90 ls markup consistency with ap57
2021-06-13	526	open	ap57: add ls markup
2021-06-13	525	closed	ap90:  comma at end of Devanagari text
2021-06-13	524	closed	ap90: semicolon at end of Devanagari text
2021-06-13	523	closed	ap90 misc markup corrections
2021-05-05	522	closed	armhxmlheader
2021-05-04	521	closed	MW: raYj
2021-04-16	520	closed	PWG: <ls>H. Ś. -> <ls>H. ś.
2021-04-10	519	closed	MW: Panini references
2021-03-20	518	closed	mwe: 18423
2021-03-20	517	closed	pw:85275
2021-03-20	516	closed	mw:1353
2021-03-20	515	closed	ap:10218
2021-03-20	514	closed	ap:26867
2021-03-20	513	closed	mw:89389.46
2021-03-20	512	closed	ap:30143
2021-03-20	511	closed	pw:73516
2021-03-20	510	closed	ap:29187
2021-03-20	509	closed	ap:29187
2021-03-20	508	closed	pw:107429
2021-03-20	507	closed	pw:69437
2021-03-20	506	closed	mw:27875
2021-03-20	505	closed	mw:35521
2021-03-20	504	closed	ccs:24425
2021-03-20	503	closed	pwg:52860
2021-03-20	502	closed	pwg:52860
2021-03-20	501	closed	mw:139611
2021-03-20	500	closed	mw:40194
2021-03-20	499	closed	skd:27578
2021-03-20	498	closed	ap90:28048
2021-03-20	497	closed	lan:99
2021-03-20	496	closed	mw:105725.8
2021-03-20	495	closed	vcp:36447
2021-03-20	494	closed	ccs:13345
2021-03-20	493	closed	skd:41079
2021-03-20	492	closed	mw:29659
2021-03-20	491	closed	ccs:11309
2021-03-20	490	closed	mw:1
2021-03-20	489	closed	mw:1
2021-03-20	488	closed	vei:1
2021-03-20	487	closed	skd:36002
2021-03-20	486	closed	skd:36002
2021-03-20	485	closed	ccs:2208
2021-03-20	484	open	pwg:55553
2021-03-20	483	closed	pwg:54578
2021-03-20	482	closed	pwg:114414
2021-03-20	481	closed	skd:6703
2021-03-20	480	closed	mw:144321
2021-03-20	479	closed	mw:ID=139189
2021-03-20	478	closed	gra:1
2021-03-20	477	closed	pw:86502
2021-03-20	476	closed	bur:10257
2021-03-20	475	closed	mw:256271
2021-03-20	474	closed	ae:34
2021-03-20	473	closed	ae:34
2021-03-13	472	closed	PWG:52860, budDagayA
2021-03-13	471	closed	BOR: holy
2021-03-06	470	closed	pe.txt Batch 3 (final)
2021-03-04	469	closed	VCP:  L=44490, zaqaBijYa
2021-02-08	468	open	PE batches 1 and 2 review
2021-01-25	467	closed	pe.txt - Batch 1
2021-01-15	466	closed	PUI: 3507: nAmakaraRam
2021-01-14	465	closed	SKD: pUrbba -> pUrvva
2021-01-12	464	closed	mw:206064
2021-01-12	463	closed	SKD:15785
2021-01-12	462	closed	skd:41108
2021-01-12	461	closed	pwg:7-0484
2021-01-12	460	closed	mw:149136
2021-01-12	459	closed	ap:1182-1
2021-01-12	458	closed	ap:1182-1
2021-01-12	457	closed	ap:1182-1
2021-01-12	456	closed	pui.txt and pui_error.txt
2021-01-11	455	closed	ap:1182-1
2021-01-11	454	closed	ap:1182-1
2021-01-11	453	closed	ap:1182-1
2021-01-11	452	closed	ap:0744-1
2021-01-11	451	closed	ap:0963-1
2021-01-11	450	closed	mw:
2021-01-11	449	closed	mw:192970
2021-01-11	448	closed	bur:12994
2021-01-11	447	closed	mw:200389
2021-01-11	446	closed	mw:127816
2021-01-11	445	closed	mw:206064
2021-01-11	444	closed	mw:
2021-01-11	443	closed	mw:95520
2021-01-11	442	closed	mw:10066
2021-01-11	441	closed	skd:21193
2021-01-11	440	closed	pw:65135
2021-01-11	439	closed	skd:3876
2021-01-11	438	closed	skd:3877
2021-01-11	437	closed	pw:2363
2021-01-11	436	closed	bur:8972
2021-01-09	435	closed	https://github.com/sanskrit-lexicon/csl-corrections/issues/35 closed
2021-01-08	434	closed	Merge pull request #1 from sanskrit-lexicon/master
2021-01-05	433	closed	MW apidUB->apidfB
2021-01-04	432	closed	MW72 2076:anucita:unusaul -> unusual
2021-01-04	431	closed	MW72 atipraRAS->atipraRaS
2020-12-19	430	closed	mw:223607 SrutimuKa
2020-11-20	429	closed	mw: 104614, nava
2020-11-19	428	closed	PWG: 9940: i: 
2020-11-19	427	closed	MW: aDI 4479
2020-11-19	426	closed	ap:30073
2020-11-19	425	closed	ap:30073
2020-11-19	424	closed	ap:30076
2020-11-19	423	closed	ap90:24086
2020-11-19	422	closed	stc:16171
2020-11-19	421	closed	bur:11732
2020-11-19	420	closed	vei:2656
2020-11-19	419	closed	mw:16915.2
2020-11-19	418	closed	mw:169114.1
2020-11-19	417	closed	wil:4024
2020-11-19	416	closed	mw:84605
2020-11-19	415	closed	ap90:15598
2020-11-19	414	closed	mw:156776
2020-11-19	413	closed	mw:154821
2020-11-19	412	closed	mw:122554
2020-11-19	411	closed	mw:120009
2020-11-19	410	closed	bur:14742
2020-11-19	409	closed	mw:25235
2020-11-19	408	closed	bur:4853
2020-11-19	407	closed	mw:97846
2020-11-19	406	closed	mw:126134.8
2020-11-19	405	closed	pw:82767
2020-11-19	404	closed	stc:17872
2020-11-19	403	closed	ap:1297
2020-11-19	402	closed	ap:35988
2020-10-06	401	closed	Issue dict lnum renaming
2020-10-05	400	closed	bur: 12194
2020-10-05	399	closed	skd:36762
2020-10-05	398	closed	pwg: 18383
2020-10-03	397	closed	mw:बलीवदौ
2020-10-03	396	closed	mw:बलीवदौ
2020-10-03	395	closed	ap90:17765
2020-10-01	394	closed	MW: 208528
2020-10-01	393	closed	mw: 208528  (duplicate)
2020-10-01	392	closed	vcp:8371
2020-10-01	391	closed	mw:101815
2020-10-01	390	closed	mw:225814
2020-10-01	389	closed	ap:30346
2020-10-01	388	closed	ap:30346
2020-10-01	387	closed	ap:30346
2020-10-01	386	closed	ap90:25979
2020-10-01	385	closed	ap90:29800
2020-10-01	384	closed	ap:15779
2020-10-01	383	closed	ap:29468
2020-10-01	382	closed	stc:19237
2020-10-01	381	closed	mw:42763
2020-10-01	380	closed	mw:182704
2020-10-01	379	closed	wil:
2020-10-01	378	closed	mw:257473
2020-10-01	377	closed	pw:21348
2020-10-01	376	closed	pw:132017
2020-10-01	375	closed	ap90:
2020-10-01	374	closed	stc:19193
2020-10-01	373	closed	stc:1600
2020-10-01	372	closed	stc:23392
2020-10-01	371	closed	gra:8979
2020-10-01	370	closed	mw:70776
2020-10-01	369	closed	stc:21572
2020-10-01	368	closed	bur:19420
2020-10-01	367	closed	pw:79595
2020-10-01	366	closed	skd:37768
2020-10-01	365	closed	mw:
2020-10-01	364	closed	bur:2148
2020-10-01	363	closed	mw:ID=152101
2020-10-01	362	closed	skd:39569
2020-08-11	361	open	Add missing feminines
2020-08-10	360	closed	pw:84930
2020-08-10	359	closed	mwe:
2020-08-10	358	closed	pw:39789
2020-08-10	357	closed	pwg:102035
2020-08-10	356	closed	bur:5922
2020-08-10	355	closed	bur:2151
2020-08-10	354	closed	mw:
2020-08-10	353	closed	mw:246400
2020-08-10	352	closed	mw:43312
2020-08-10	351	closed	mw:ID=254911
2020-08-10	350	closed	pw:25867
2020-08-10	349	closed	ccs:25138
2020-08-10	348	closed	mw:256400
2020-08-10	347	closed	pw:82796
2020-08-10	346	closed	pwg:18383
2020-08-10	345	closed	ccs:16499
2020-08-10	344	closed	pwg:47961
